32	0.0075921	6.057E-4	2.997E-4	2.618E-4	2.109E-4	2.513E-4	2.935E-4	3.321E-4	4.383E-4	6.106E-4	2.77E-4	2.768E-4	1.69E-4	1.933E-4	1.947E-4	2.766E-4	3.006E-4	2.096E-4	4.707E-4	2.627E-4	1.981E-4	1.798E-4	1.737E-4	2.401E-4	1.686E-4	2.062E-4	2.409E-4	2.312E-4	6.354E-4	2.416E-4	2.682E-4	2.97E-4	2.431E-4	1.199E-4	6.376E-4	2.774E-4	1.146E-4	2.796E-4	3.315E-4	1.171E-4	2.122E-4	2.293E-4	2.622E-4	1.369E-4	2.297E-4	2.478E-4	1.652E-4	7.704E-4	1.915E-4	3.071E-4	1.141E-4	1.898E-4	8.01E-5	2.806E-4	1.271E-4	1.787E-4	1.491E-4	1.998E-4	9.34E-5	8.34E-5	1.251E-4	1.882E-4	5.081E-4	1.551E-4	1.34E-4	7.74E-5	8.04E-5	1.43E-4	1.145E-4	1.261E-4	1.057E-4	8.05E-5	6.55E-5	7.22E-5	1.239E-4	0.0015396	9.15E-5	6.35E-5	6.4E-5	6.7E-5	6.83E-5	5.94E-5	7.48E-5	7.75E-5	1.076E-4	6.23E-5	4.54E-5	6.25E-5	6.29E-5	7.01E-5	7.11E-5	5.07E-5	4.83E-5	4.69E-5	4.67E-5	6.71E-5	6.39E-5	7.27E-5	6.19E-5	6.58E-5
48	1.918E-4	2.585E-4	2.105E-4	1.919E-4	1.774E-4	1.277E-4	1.931E-4	1.845E-4	1.588E-4	8.043E-4	5.295E-4	1.684E-4	1.931E-4	1.653E-4	1.981E-4	1.468E-4	1.463E-4	2.787E-4	2.341E-4	2.794E-4	3.862E-4	1.862E-4	2.317E-4	2.503E-4	1.476E-4	2.072E-4	8.275E-4	2.025E-4	1.361E-4	1.552E-4	1.784E-4	2.041E-4	1.812E-4	1.759E-4	1.636E-4	2.011E-4	1.712E-4	1.958E-4	2.442E-4	2.207E-4	2.605E-4	1.858E-4	2.986E-4	2.022E-4	2.543E-4	1.968E-4	1.264E-4	1.423E-4	1.202E-4	3.712E-4	2.052E-4	2.18E-4	2.208E-4	3.023E-4	1.908E-4	2.895E-4	1.866E-4	2.252E-4	8.478E-4	2.164E-4	1.961E-4	1.976E-4	1.901E-4	2.282E-4	1.838E-4	2.286E-4	5.646E-4	2.662E-4	2.714E-4	2.363E-4	3.0E-4	1.898E-4	2.409E-4	3.902E-4	1.834E-4	8.568E-4	1.868E-4	2.353E-4	2.274E-4	6.408E-4	2.611E-4	1.763E-4	1.778E-4	2.243E-4	2.769E-4	2.394E-4	2.571E-4	2.466E-4	2.376E-4	2.21E-4	2.401E-4	1.785E-4	2.293E-4	2.205E-4	9.864E-4	2.319E-4	3.663E-4	2.843E-4	1.799E-4	8.554E-4
72	5.991E-4	6.148E-4	4.746E-4	9.211E-4	6.783E-4	4.853E-4	0.0011261	7.892E-4	6.299E-4	6.158E-4	5.012E-4	6.968E-4	5.312E-4	6.439E-4	5.099E-4	6.488E-4	8.435E-4	5.163E-4	0.0011983	5.845E-4	5.924E-4	5.911E-4	6.214E-4	5.707E-4	7.291E-4	4.925E-4	5.025E-4	6.1E-4	0.001344	5.975E-4	6.463E-4	0.0012366	6.265E-4	7.121E-4	6.193E-4	5.705E-4	0.0016425	5.489E-4	8.283E-4	6.012E-4	5.789E-4	9.545E-4	0.0017709	5.067E-4	5.96E-4	8.165E-4	5.422E-4	0.0014034	6.397E-4	6.242E-4	6.494E-4	0.0018325	5.76E-4	5.833E-4	5.828E-4	5.839E-4	3.859E-4	0.00121	4.777E-4	5.842E-4	5.627E-4	8.968E-4	5.033E-4	5.62E-4	5.288E-4	4.441E-4	4.969E-4	0.0010742	4.945E-4	5.401E-4	5.965E-4	0.001109	6.026E-4	6.037E-4	5.417E-4	5.365E-4	0.0012953	4.851E-4	5.309E-4	0.0011815	3.792E-4	4.644E-4	6.542E-4	0.0013055	4.131E-4	5.061E-4	5.849E-4	5.457E-4	4.429E-4	0.001102	4.53E-4	5.275E-4	7.102E-4	5.546E-4	5.255E-4	4.395E-4	5.473E-4	5.288E-4	0.003889	4.025E-4
108	0.0013853	0.0010005	0.0011414	0.0011126	0.0010251	9.964E-4	0.0010248	9.93E-4	9.157E-4	9.764E-4	9.576E-4	0.0012857	0.0010506	0.0010608	0.0011234	9.784E-4	8.851E-4	9.986E-4	8.164E-4	8.793E-4	0.0010288	9.624E-4	9.437E-4	0.0010316	9.759E-4	8.57E-4	9.407E-4	0.0019879	0.0011529	0.0010397	0.0014783	0.0014739	0.0010531	0.0014547	9.653E-4	0.0012058	0.0010433	9.837E-4	0.001179	0.0011168	0.0016531	7.393E-4	0.001408	0.0010262	0.0012252	0.0010828	0.0011588	0.0011515	0.0012737	9.542E-4	0.0010618	0.0010155	9.654E-4	9.756E-4	9.362E-4	9.856E-4	7.429E-4	5.418E-4	7.129E-4	8.945E-4	8.563E-4	0.0010235	0.0013453	0.0019103	0.0015348	0.0013129	0.0013423	0.0013254	0.0011484	0.0013722	0.0017014	0.001471	0.0014571	0.0012977	0.0031022	0.001819	0.0015118	0.0012082	0.0011461	6.873E-4	6.396E-4	7.315E-4	7.604E-4	0.0016303	8.021E-4	7.726E-4	8.499E-4	8.183E-4	8.544E-4	8.586E-4	0.0010277	8.997E-4	8.325E-4	8.507E-4	7.918E-4	8.942E-4	0.0010699	0.0019863	8.65E-4	8.798E-4
162	0.001883	0.0015342	0.0020236	0.0016274	0.0020974	0.0020539	0.0018624	0.001675	0.0014341	0.0014729	0.0013494	0.0014859	0.0014545	0.0017536	0.0020739	0.0016399	0.0016726	0.0016352	0.0027196	0.0013793	0.0014252	0.0014196	0.0014655	0.0014435	0.0015131	0.0014278	0.001531	0.0016164	0.0014646	0.0014467	0.0014037	0.0014069	0.0014736	0.0014696	0.0014283	0.001472	0.0017764	0.0018583	0.0019788	0.0020188	0.001791	0.0016205	0.0015071	0.001522	0.0015533	0.0022617	0.0019232	0.001386	0.0019246	0.0015977	0.0020056	0.0015873	0.0014047	0.0016962	0.0015416	0.0014981	0.0019246	0.0015954	0.0022037	0.0017534	0.0016277	0.0015261	0.0016527	0.0013359	0.0014434	0.0020154	0.0025885	0.0017494	0.0020105	0.002165	0.0017317	0.0015676	0.0013619	0.0014625	0.0018169	0.0015514	0.0014645	0.0015389	0.0013767	0.0013932	0.0014251	0.0014185	0.0015337	0.0014191	0.0015542	0.0016679	0.001556	0.0020231	0.0020809	0.0022999	0.0021911	0.0016146	0.0020365	0.0021135	0.0017202	0.0017214	0.0017558	0.002	0.0019072	0.0019068
243	0.0053146	0.0053211	0.005068	0.0042917	0.0045401	0.00449	0.0043942	0.0054559	0.0058056	0.0051703	0.0049672	0.0054116	0.0047461	0.004848	0.0042865	0.004578	0.0041998	0.0044774	0.0041983	0.0040674	0.0042212	0.0047114	0.0042095	0.0048237	0.005494	0.005858	0.0048057	0.0046068	0.0043619	0.0042636	0.0041963	0.0057571	0.0043803	0.0041772	0.0048894	0.0049615	0.0044228	0.0041963	0.0046399	0.0045086	0.0057941	0.0054027	0.0044803	0.0041309	0.0043436	0.00557	0.0044037	0.0058084	0.0043338	0.0043017	0.0042486	0.0041554	0.0048502	0.004293	0.0043426	0.0041864	0.0056684	0.0046453	0.0058258	0.0044062	0.0043918	0.0042488	0.0043646	0.0057353	0.0040817	0.0040835	0.0047219	0.0045006	0.0041714	0.0041296	0.0046224	0.0043925	0.0043487	0.0047866	0.0047561	0.0040349	0.0043321	0.0050299	0.0044874	0.004259	0.0057078	0.004813	0.004289	0.0041212	0.0045261	0.0040336	0.0058457	0.0046304	0.004217	0.0039547	0.0042999	0.005472	0.0050867	0.0045522	0.0058065	0.0045812	0.005355	0.0059752	0.0062298	0.0045459
364	0.0185709	0.0186061	0.014269	0.0148229	0.0146732	0.0134783	0.0144783	0.0168528	0.0141238	0.014248	0.0137843	0.0133385	0.0163148	0.0144637	0.0134649	0.0170834	0.0190303	0.0145887	0.0164967	0.0195464	0.0171911	0.0334131	0.0351626	0.0364865	0.0384113	0.0384967	0.0359616	0.0366575	0.0408753	0.0375796	0.0238773	0.0226859	0.0222336	0.0219853	0.0232953	0.0259626	0.0279719	0.0344529	0.0369456	0.0224565	0.0222913	0.0230905	0.0205899	0.0216037	0.024496	0.0214528	0.0215736	0.0218287	0.0275679	0.0269103	0.0262355	0.0301538	0.0236984	0.022595	0.0237566	0.0228944	0.0231725	0.023854	0.0314561	0.0348385	0.0328394	0.0345692	0.0345958	0.0246947	0.0204984	0.0200244	0.0160969	0.0213309	0.0222076	0.0182516	0.0173265	0.0154991	0.0147803	0.0140622	0.0151341	0.0138709	0.0141675	0.0153843	0.0142098	0.0135474	0.0141903	0.0159976	0.0141207	0.013662	0.013851	0.0168609	0.0150996	0.0133895	0.0188026	0.0142237	0.0189089	0.0146292	0.0149481	0.0163667	0.0140885	0.0150378	0.01486	0.0181454	0.0138392	0.013776
546	0.0484585	0.0507928	0.0685066	0.0802288	0.1004809	0.0894408	0.0838749	0.0786831	0.0687528	0.0521096	0.0467869	0.0496531	0.0509101	0.0486425	0.0515151	0.0596437	0.0488571	0.0535863	0.0456562	0.0511422	0.0596595	0.0577735	0.0817537	0.0640305	0.0574655	0.0534139	0.0566911	0.0516686	0.0508837	0.0494952	0.0548218	0.0489595	0.0723836	0.0913206	0.1062052	0.0939125	0.0996122	0.0715431	0.0518286	0.0466044	0.052989	0.0574903	0.0690176	0.0667196	0.047424	0.0546478	0.0482369	0.0479711	0.0519719	0.0476523	0.0483493	0.0859115	0.0996516	0.0854257	0.0563943	0.0800163	0.0504344	0.0482788	0.0491492	0.0675381	0.054528	0.0721536	0.0454141	0.0496147	0.0516243	0.0550124	0.0584607	0.0612059	0.0747305	0.0688216	0.0505509	0.0931199	0.0508149	0.0501481	0.0512633	0.0555797	0.0604663	0.0522015	0.0500477	0.0617846	0.0753619	0.0497044	0.0496928	0.0519709	0.0501354	0.0478027	0.0507427	0.0500072	0.0552672	0.055674	0.0556437	0.0470271	0.0535525	0.0512231	0.0540006	0.0528544	0.0528396	0.0550279	0.0535209	0.0536338
